,Type,Study Region,Contractor,Year,Value,k_labels,colors
1007,Landscape Use (acre-feet),Southern California,Ventura County Watershed Protection District,2040,1,8,#FFBF00
1008,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2045,1,3,#FF7F50
1009,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2045,1,3,#FF7F50
1010,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2045,1,3,#FF7F50
1011,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,3,#FF7F50
1012,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2045,1,3,#FF7F50
1013,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,3,#FF7F50
1014,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,3,#FF7F50
1015,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,3,#FF7F50
1016,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,3,#FF7F50
1017,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2045,1,3,#FF7F50
1018,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,3,#FF7F50
1019,Single-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,3,#FF7F50
1020,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2045,1,3,#FF7F50
1021,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,3,#FF7F50
1022,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2045,1,3,#FF7F50
1023,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2045,1,3,#FF7F50
1024,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,3,#FF7F50
1025,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,3,#FF7F50
1026,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2045,1,3,#FF7F50
1027,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,3,#FF7F50
1028,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,3,#FF7F50
1029,Single-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,3,#FF7F50
1030,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,3,#FF7F50
1031,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2045,1,3,#FF7F50
1032,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2045,1,3,#FF7F50
1033,Single-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,3,#FF7F50
1034,Single-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,3,#FF7F50
1035,Single-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,3,#FF7F50
1036,Single-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,3,#FF7F50
1037,Single-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,3,#FF7F50
1038,Single-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2045,1,3,#FF7F50
1039,Single-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2045,1,3,#FF7F50
1040,Single-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2045,1,3,#FF7F50
1041,Single-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,3,#FF7F50
1042,Single-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2045,1,3,#FF7F50
1043,Single-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2045,1,3,#FF7F50
1044,Single-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2045,1,3,#FF7F50
1045,Single-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,3,#FF7F50
1046,Single-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2045,1,3,#FF7F50
1047,Single-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2045,1,3,#FF7F50
1048,Single-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2045,1,3,#FF7F50
1049,Single-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2045,1,3,#FF7F50
1050,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2045,1,4,#DFFF00
1051,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2045,1,4,#DFFF00
1052,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2045,1,4,#DFFF00
1053,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,4,#DFFF00
1054,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2045,1,4,#DFFF00
1055,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,4,#DFFF00
1056,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,4,#DFFF00
1057,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,4,#DFFF00
1058,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,4,#DFFF00
1059,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2045,1,4,#DFFF00
1060,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,4,#DFFF00
1061,Multi-Family Residential Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,4,#DFFF00
1062,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2045,1,4,#DFFF00
1063,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,4,#DFFF00
1064,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2045,1,4,#DFFF00
1065,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2045,1,4,#DFFF00
1066,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,4,#DFFF00
1067,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,4,#DFFF00
1068,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2045,1,4,#DFFF00
1069,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,4,#DFFF00
1070,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,4,#DFFF00
1071,Multi-Family Residential Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,4,#DFFF00
1072,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,4,#DFFF00
1073,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2045,1,4,#DFFF00
1074,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2045,1,4,#DFFF00
1075,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,4,#DFFF00
1076,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,4,#DFFF00
1077,Multi-Family Residential Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,4,#DFFF00
1078,Multi-Family Residential Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,4,#DFFF00
1079,Multi-Family Residential Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,4,#DFFF00
1080,Multi-Family Residential Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2045,1,4,#DFFF00
1081,Multi-Family Residential Use (acre-feet),Southern California,Santa Clarita Water Division,2045,1,4,#DFFF00
1082,Multi-Family Residential Use (acre-feet),Southern California,Coachella Valley Water District,2045,1,4,#DFFF00
1083,Multi-Family Residential Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,4,#DFFF00
1084,Multi-Family Residential Use (acre-feet),Southern California,Desert Water Agency,2045,1,4,#DFFF00
1085,Multi-Family Residential Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2045,1,4,#DFFF00
1086,Multi-Family Residential Use (acre-feet),Southern California,Mojave Water Agency,2045,1,4,#DFFF00
1087,Multi-Family Residential Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,4,#DFFF00
1088,Multi-Family Residential Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2045,1,4,#DFFF00
1089,Multi-Family Residential Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2045,1,4,#DFFF00
1090,Multi-Family Residential Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2045,1,4,#DFFF00
1091,Multi-Family Residential Use (acre-feet),Southern California,Ventura County Watershed Protection District,2045,1,4,#DFFF00
1092,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2045,1,5,#6495ED
1093,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2045,1,5,#6495ED
1094,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2045,1,5,#6495ED
1095,Industrial Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,5,#6495ED
1096,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2045,1,5,#6495ED
1097,Industrial Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,5,#6495ED
1098,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,5,#6495ED
1099,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,5,#6495ED
1100,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,5,#6495ED
1101,Industrial Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2045,1,5,#6495ED
1102,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,5,#6495ED
1103,Industrial Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,5,#6495ED
1104,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2045,1,5,#6495ED
1105,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,5,#6495ED
1106,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2045,1,5,#6495ED
1107,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2045,1,5,#6495ED
1108,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,5,#6495ED
1109,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,5,#6495ED
1110,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2045,1,5,#6495ED
1111,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,5,#6495ED
1112,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,5,#6495ED
1113,Industrial Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,5,#6495ED
1114,Industrial Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,5,#6495ED
1115,Industrial Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2045,1,5,#6495ED
1116,Industrial Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2045,1,5,#6495ED
1117,Industrial Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,5,#6495ED
1118,Industrial Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,5,#6495ED
1119,Industrial Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,5,#6495ED
1120,Industrial Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,5,#6495ED
1121,Industrial Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,5,#6495ED
1122,Industrial Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2045,1,5,#6495ED
1123,Industrial Use (acre-feet),Southern California,Santa Clarita Water Division,2045,1,5,#6495ED
1124,Industrial Use (acre-feet),Southern California,Coachella Valley Water District,2045,1,5,#6495ED
1125,Industrial Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,5,#6495ED
1126,Industrial Use (acre-feet),Southern California,Desert Water Agency,2045,1,5,#6495ED
1127,Industrial Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2045,1,5,#6495ED
1128,Industrial Use (acre-feet),Southern California,Mojave Water Agency,2045,1,5,#6495ED
1129,Industrial Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,5,#6495ED
1130,Industrial Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2045,1,5,#6495ED
1131,Industrial Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2045,1,5,#6495ED
1132,Industrial Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2045,1,5,#6495ED
1133,Industrial Use (acre-feet),Southern California,Ventura County Watershed Protection District,2045,1,5,#6495ED
1134,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2045,1,6,#CCCCFF
1135,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2045,1,6,#CCCCFF
1136,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2045,1,6,#CCCCFF
1137,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,6,#CCCCFF
1138,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2045,1,6,#CCCCFF
1139,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,6,#CCCCFF
1140,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,6,#CCCCFF
1141,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,6,#CCCCFF
1142,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,6,#CCCCFF
1143,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2045,1,6,#CCCCFF
1144,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,6,#CCCCFF
1145,Commercial and Governmental Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,6,#CCCCFF
1146,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2045,1,6,#CCCCFF
1147,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,6,#CCCCFF
1148,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2045,1,6,#CCCCFF
1149,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2045,1,6,#CCCCFF
1150,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,6,#CCCCFF
1151,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,6,#CCCCFF
1152,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2045,1,6,#CCCCFF
1153,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,6,#CCCCFF
1154,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,6,#CCCCFF
1155,Commercial and Governmental Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,6,#CCCCFF
1156,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,6,#CCCCFF
1157,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2045,1,6,#CCCCFF
1158,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2045,1,6,#CCCCFF
1159,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,6,#CCCCFF
1160,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,6,#CCCCFF
1161,Commercial and Governmental Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,6,#CCCCFF
1162,Commercial and Governmental Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,6,#CCCCFF
1163,Commercial and Governmental Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,6,#CCCCFF
1164,Commercial and Governmental Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2045,1,6,#CCCCFF
1165,Commercial and Governmental Use (acre-feet),Southern California,Santa Clarita Water Division,2045,1,6,#CCCCFF
1166,Commercial and Governmental Use (acre-feet),Southern California,Coachella Valley Water District,2045,1,6,#CCCCFF
1167,Commercial and Governmental Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,6,#CCCCFF
1168,Commercial and Governmental Use (acre-feet),Southern California,Desert Water Agency,2045,1,6,#CCCCFF
1169,Commercial and Governmental Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2045,1,6,#CCCCFF
1170,Commercial and Governmental Use (acre-feet),Southern California,Mojave Water Agency,2045,1,6,#CCCCFF
1171,Commercial and Governmental Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,6,#CCCCFF
1172,Commercial and Governmental Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2045,1,6,#CCCCFF
1173,Commercial and Governmental Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2045,1,6,#CCCCFF
1174,Commercial and Governmental Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2045,1,6,#CCCCFF
1175,Commercial and Governmental Use (acre-feet),Southern California,Ventura County Watershed Protection District,2045,1,6,#CCCCFF
1176,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2045,1,7,#9FE2BF
1177,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2045,1,7,#9FE2BF
1178,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2045,1,7,#9FE2BF
1179,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,7,#9FE2BF
1180,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2045,1,7,#9FE2BF
1181,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,7,#9FE2BF
1182,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,7,#9FE2BF
1183,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,7,#9FE2BF
1184,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,7,#9FE2BF
1185,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2045,1,7,#9FE2BF
1186,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,7,#9FE2BF
1187,Agricultural Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,7,#9FE2BF
1188,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2045,1,7,#9FE2BF
1189,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,7,#9FE2BF
1190,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2045,1,7,#9FE2BF
1191,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2045,1,7,#9FE2BF
1192,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,7,#9FE2BF
1193,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,7,#9FE2BF
1194,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2045,1,7,#9FE2BF
1195,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,7,#9FE2BF
1196,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,7,#9FE2BF
1197,Agricultural Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,7,#9FE2BF
1198,Agricultural Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,7,#9FE2BF
1199,Agricultural Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2045,1,7,#9FE2BF
1200,Agricultural Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2045,1,7,#9FE2BF
1201,Agricultural Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,7,#9FE2BF
1202,Agricultural Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,7,#9FE2BF
1203,Agricultural Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,7,#9FE2BF
1204,Agricultural Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,7,#9FE2BF
1205,Agricultural Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,7,#9FE2BF
1206,Agricultural Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2045,1,7,#9FE2BF
1207,Agricultural Use (acre-feet),Southern California,Santa Clarita Water Division,2045,1,7,#9FE2BF
1208,Agricultural Use (acre-feet),Southern California,Coachella Valley Water District,2045,1,7,#9FE2BF
1209,Agricultural Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,7,#9FE2BF
1210,Agricultural Use (acre-feet),Southern California,Desert Water Agency,2045,1,7,#9FE2BF
1211,Agricultural Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2045,1,7,#9FE2BF
1212,Agricultural Use (acre-feet),Southern California,Mojave Water Agency,2045,1,7,#9FE2BF
1213,Agricultural Use (acre-feet),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2045,1,7,#9FE2BF
1214,Agricultural Use (acre-feet),Southern California,San Bernardino Valley Municipal Water District,2045,1,7,#9FE2BF
1215,Agricultural Use (acre-feet),Southern California,San Gabriel Valley Municipal Water District,2045,1,7,#9FE2BF
1216,Agricultural Use (acre-feet),Southern California,San Gorgonio Pass Water Agency,2045,1,7,#9FE2BF
1217,Agricultural Use (acre-feet),Southern California,Ventura County Watershed Protection District,2045,1,7,#9FE2BF
1218,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Folsom,2045,1,8,#FFBF00
1219,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Redding,2045,1,8,#FFBF00
1220,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of Roseville,2045,1,8,#FFBF00
1221,Landscape Use (acre-feet),Central Valley - Sacramento Valley,City of West Sacramento,2045,1,8,#FFBF00
1222,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Yuba City,2045,1,8,#FFBF00
1223,Landscape Use (acre-feet),Central Valley - Sacramento Valley,El Dorado Irrigation District,2045,1,8,#FFBF00
1224,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2045,1,8,#FFBF00
1225,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Placer County Water Agency,2045,1,8,#FFBF00
1226,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Sacramento County Water Agency,2045,1,8,#FFBF00
1227,Landscape Use (acre-feet),Central Valley - Sacramento Valley,San Juan Water District,2045,1,8,#FFBF00
1228,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Shasta Contractors,2045,1,8,#FFBF00
1229,Landscape Use (acre-feet),Central Valley - Sacramento Valley,Solano County Water Agency,2045,1,8,#FFBF00
1230,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Avenal,2045,1,8,#FFBF00
1231,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Coalinga,2045,1,8,#FFBF00
1232,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Fresno,2045,1,8,#FFBF00
1233,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Huron,2045,1,8,#FFBF00
1234,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Lindsay,2045,1,8,#FFBF00
1235,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Orange Cove,2045,1,8,#FFBF00
1236,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,City of Tracy,2045,1,8,#FFBF00
1237,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Kern County Water Agency,2045,1,8,#FFBF00
1238,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2045,1,8,#FFBF00
1239,Landscape Use (acre-feet),Central Valley - San Joaquin Valley,Stockton-East Water District,2045,1,8,#FFBF00
1240,Landscape Use (acre-feet),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 7",2045,1,8,#FFBF00
1241,Landscape Use (acre-feet),San Francisco Bay Area,Alameda County Water District,2045,1,8,#FFBF00
1242,Landscape Use (acre-feet),San Francisco Bay Area,Contra Costa Water District,2045,1,8,#FFBF00
1243,Landscape Use (acre-feet),San Francisco Bay Area,East Bay Municipal Utilities District,2045,1,8,#FFBF00
1244,Landscape Use (acre-feet),San Francisco Bay Area,"San Benito County Water District, Zone 6",2045,1,8,#FFBF00
1245,Landscape Use (acre-feet),San Francisco Bay Area,Santa Clara Valley Water District,2045,1,8,#FFBF00
1246,Landscape Use (acre-feet),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2045,1,8,#FFBF00
1247,Landscape Use (acre-feet),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2045,1,8,#FFBF00
1248,Landscape Use (acre-feet),Southern California,Antelope Valley-East Kern Water Agency,2045,1,8,#FFBF00
1249,Landscape Use (acre-feet),Southern California,Santa Clarita Water Division,2045,1,8,#FFBF00
1250,Landscape Use (acre-feet),Southern California,Coachella Valley Water District,2045,1,8,#FFBF00
1251,Landscape Use (acre-feet),Southern California,Crestline-Lake Arrowhead Water Agency,2045,1,8,#FFBF00
1252,Landscape Use (acre-feet),Southern California,Desert Water Agency,2045,1,8,#FFBF00
1253,Landscape Use (acre-feet),Southern California,Metropolitan Water District of Southern California,2045,1,8,#FFBF00
