,Type,Study Region,Contractor,Year,Value,k_labels,colors
994,Fraction of industrial use that is interior (%),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,83,12,#000080
995,Fraction of industrial use that is interior (%),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,83,12,#000080
996,Fraction of industrial use that is interior (%),Southern California,Antelope Valley-East Kern Water Agency,2030,83,12,#000080
997,Fraction of industrial use that is interior (%),Southern California,Santa Clarita Water Division,2030,83,12,#000080
998,Fraction of industrial use that is interior (%),Southern California,Coachella Valley Water District,2030,83,12,#000080
999,Fraction of industrial use that is interior (%),Southern California,Crestline-Lake Arrowhead Water Agency,2030,83,12,#000080
1000,Fraction of industrial use that is interior (%),Southern California,Desert Water Agency,2030,83,12,#000080
1001,Fraction of industrial use that is interior (%),Southern California,Metropolitan Water District of Southern California,2030,83,12,#000080
1002,Fraction of industrial use that is interior (%),Southern California,Mojave Water Agency,2030,83,12,#000080
1003,Fraction of industrial use that is interior (%),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,83,12,#000080
1004,Fraction of industrial use that is interior (%),Southern California,San Bernardino Valley Municipal Water District,2030,83,12,#000080
1005,Fraction of industrial use that is interior (%),Southern California,San Gabriel Valley Municipal Water District,2030,83,12,#000080
1006,Fraction of industrial use that is interior (%),Southern California,San Gorgonio Pass Water Agency,2030,83,12,#000080
1007,Fraction of industrial use that is interior (%),Southern California,Ventura County Watershed Protection District,2030,83,12,#000080
1008,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Folsom,2030,35,13,#00FF00
1009,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Redding,2030,35,13,#00FF00
1010,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of Roseville,2030,35,13,#00FF00
1011,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,City of West Sacramento,2030,35,13,#00FF00
1012,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Yuba City,2030,35,13,#00FF00
1013,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,El Dorado Irrigation District,2030,35,13,#00FF00
1014,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Napa County Flood Control & Water Conservation District,2030,35,13,#00FF00
1015,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Placer County Water Agency,2030,35,13,#00FF00
1016,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Sacramento County Water Agency,2030,35,13,#00FF00
1017,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,San Juan Water District,2030,35,13,#00FF00
1018,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Shasta Contractors,2030,35,13,#00FF00
1019,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - Sacramento Valley,Solano County Water Agency,2030,35,13,#00FF00
1020,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Avenal,2030,35,13,#00FF00
1021,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Coalinga,2030,35,13,#00FF00
1022,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Fresno,2030,35,13,#00FF00
1023,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Huron,2030,35,13,#00FF00
1024,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Lindsay,2030,35,13,#00FF00
1025,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Orange Cove,2030,35,13,#00FF00
1026,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,City of Tracy,2030,35,13,#00FF00
1027,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Kern County Water Agency,2030,35,13,#00FF00
1028,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Other Friant-Kern M&I Contractors,2030,35,13,#00FF00
1029,Share of exterior use unaffected by ETAW (% of total exterior use),Central Valley - San Joaquin Valley,Stockton-East Water District,2030,35,13,#00FF00
1030,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"Alameda County Flood Control and Water Conservation District, Zone 11",2030,35,13,#00FF00
1031,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Alameda County Water District,2030,35,13,#00FF00
1032,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Contra Costa Water District,2030,35,13,#00FF00
1033,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,East Bay Municipal Utilities District,2030,35,13,#00FF00
1034,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,"San Benito County Water District, Zone 10",2030,35,13,#00FF00
1035,Share of exterior use unaffected by ETAW (% of total exterior use),San Francisco Bay Area,Santa Clara Valley Water District,2030,35,13,#00FF00
1036,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,San Luis Obispo County Flood Control & Water Conservation District,2030,35,13,#00FF00
1037,Share of exterior use unaffected by ETAW (% of total exterior use),Central Coast,Santa Barbara County Flood Control & Water Conservation District,2030,35,13,#00FF00
1038,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Antelope Valley-East Kern Water Agency,2030,35,13,#00FF00
1039,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Santa Clarita Water Division,2030,35,13,#00FF00
1040,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Coachella Valley Water District,2030,35,13,#00FF00
1041,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Crestline-Lake Arrowhead Water Agency,2030,35,13,#00FF00
1042,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Desert Water Agency,2030,35,13,#00FF00
1043,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Metropolitan Water District of Southern California,2030,35,13,#00FF00
1044,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Mojave Water Agency,2030,35,13,#00FF00
1045,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Palmdale Water District & Littlerock Creek Irrigation District,2030,35,13,#00FF00
1046,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Bernardino Valley Municipal Water District,2030,35,13,#00FF00
1047,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gabriel Valley Municipal Water District,2030,35,13,#00FF00
1048,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,San Gorgonio Pass Water Agency,2030,35,13,#00FF00
1049,Share of exterior use unaffected by ETAW (% of total exterior use),Southern California,Ventura County Watershed Protection District,2030,35,13,#00FF00
